class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,30,na,2130706432,28,0,0,0,0,0,0,66,6358,4488,284,0,0,3784,0,0,0,0,0,9508,5668,7360,2082,0,0,0,0,146,32,0,0,0,0,0,0,9826,0,1370,0,1520,10,20,12,482,9150,2,0,0,0,8802,1272,230,190,116,46,530,10,0,0,16894,0,2,0,0,3784,224,3086,4126,na,na,na,na,na,na,na,na,7160,30.16,16894,16894,19482,34,0,1550,16720,11196,1209600,668,2,2,0,4956.48,0,4741.44,0,12,0,0,0,4704,5882,588,22,0,0,0,0,56,16894,na,1484,16,36,396,592,2306,4828,1522,16,0,42,74,5786,60,0,14,0,28,5838,66,30,0,0,0,0,0,0,0,0,190,0,0,0,0,318,56,13480,1370,0,0,0,0,0,120.26,42,6656,3786,514,114,110,16,0,0,0,0,0,0
neg,6762,na,70,58,0,0,0,0,0,0,276,43264,216284,128824,10798,0,179508,0,0,0,0,0,392400,358762,91052,27948,0,0,0,0,30,28,0,1010,8314,5194,7868,17010,139544,112818,107688,0,442,482,546,582,19332,378060,2,0,0,0,184446,181536,24202,6324,2044,692,202,0,0,0,483526,12,224,90,0,179508,4900,59914,30988,na,na,na,na,na,na,na,na,90480,6762.61,483526,483526,490034,1450,0,47940,482900,399446,1209600,8314,0,20,0,352922.88,0,46243.2,2,52,0,0,0,16288,142892,200332,36594,2984,334,22,16,20,483526,na,446,40,2534,30182,11996,304558,46024,3476,190,0,86,118,346700,154802,34,2,0,0,355570,246,78,0,0,0,0,0,0,0,0,1882,748,246,0,0,4892,3970,54120,5442,419800,34,0,0,5762610,221.24,146,48872,39622,25716,15516,78574,160530,21170,8722,724,0,0,0
neg,524,0,26,20,0,0,0,0,0,0,3352,34956,47620,0,0,0,35252,0,0,0,210,482,81936,71582,26450,4886,0,0,0,0,52,16,0,0,0,0,0,0,0,2350,83578,0,1836,246,182,1062,4242,78342,18,0,0,0,63064,10298,6310,2472,2190,1054,360,180,0,0,108674,2,0,0,0,35252,964,14730,11328,na,na,na,na,na,na,na,na,25640,524.26,108674,108674,106200,202,0,10404,107900,86090,1209600,1382,0,10,0,30654.72,0,54189.12,0,94,0,0,2174,3764,48470,30016,1240,208,56,0,26,52,108674,0,1526,60,2110,25256,10198,23228,22492,1026,32,0,28,26,30890,74,0,0,0,0,32086,250,98,0,0,0,0,0,0,0,0,782,250,48,0,0,1092,198,2000,200,0,0,0,0,0,211.8,166,55842,7452,3640,1256,2418,4016,4900,6252,152,0,0,0
neg,29564,na,na,na,na,na,0,0,0,0,1330,430012,1387450,170176,26,0,755962,684,0,na,0,0,1610128,1413100,498878,180040,na,0,0,0,na,na,0,0,0,0,0,7504,1439752,426870,114868,0,6076,3996,3938,5704,236828,1727742,4708,2,0,0,934580,267156,138030,111230,95150,113324,210758,114166,4600,0,2109744,na,na,na,na,755962,21914,265558,231274,300300,0,0,0,0,0,0,0,185740,29564.07,2109744,2109744,na,12218,na,na,891880,na,1209600,na,na,na,na,1833322.56,0,150937.92,na,na,0,0,0,89994,1062600,743526,76932,12954,2926,62,na,na,2109744,na,5020,736,94292,69914,144412,1510276,161852,2480,12,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,12852,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,167832,408598,375720,186912,398164,280168,111204,38388,21984,24,na,na
neg,28808,na,762,496,0,0,0,0,0,0,1584,85064,1207456,1043964,95644,16688,1249176,0,0,0,0,0,1972526,1534504,639830,364682,0,0,5502,0,4750,804,0,0,0,0,0,21304,1322616,1103942,2538,0,5586,1606,2020,3420,57036,2379552,1180,0,0,0,1134008,473964,196064,138576,108218,95584,128324,175578,84,0,2613072,130,478,192,14,1249176,46930,212010,423628,275100,302960,na,na,na,na,na,na,54260,28807.93,2613072,2613072,2594308,14319,123560,12482,186340,2450400,1209600,63926,0,84,0,1924463.04,0.96,515256.96,8,268,0,0,0,17752,345354,1273238,742082,65632,5894,448,62,186,2613072,na,7798,626,87982,202844,190920,1429044,508586,22188,412,0,1282,2698,961372,145174,0,29576,0,0,1956894,2372,380,0,0,0,0,0,0,0,0,30268,20366,3322,0,0,69468,9122,2429820,817488,0,0,0,0,0,1822.52,1556,538430,720668,260236,107670,216036,184596,184826,138556,98262,1120,0,0
neg,143982,na,1756,1360,0,0,0,0,0,16042,1902750,4910852,1760632,171626,1038,0,4749086,0,0,0,14784,33960,7154592,5881364,2439062,1127088,0,0,0,0,1840,750,0,1802,4894,5022,12110,17806,199870,3153590,5367842,0,4494,854,1272,3204,238640,8514466,6,0,0,0,2257586,2635200,1526404,803536,454548,519082,566104,474,0,0,9609798,372,790,2652,0,4749086,183970,1092514,1322642,261160,300440,297200,340800,344820,309020,267000,na,299700,143981.12,9609798,9609798,9547462,49868,10218,100548,1125700,8762956,1209600,197356,196,242,0,7282612.8,0,1473206.4,0,814,0,88,439956,4414624,2946018,853396,90684,15612,2500,58,836,844,9609798,na,11450,1382,88342,813436,513162,3616402,3658812,59592,356,0,2052,1710,6955622,1147742,58,2254,0,0,7338260,6394,186,0,0,0,0,0,0,0,0,95516,45864,11512,0,0,146614,37256,846600,142362,9089992,7244,0,0,92870300,2922.52,3320,1546254,1056400,597718,306016,698712,826064,1058768,2470184,200256,2564,0,0
neg,31992,na,540,498,0,0,0,0,0,0,569536,2493832,440448,2882,0,0,1295078,0,0,0,13028,21736,2780376,2189870,1034490,570078,0,0,0,0,760,314,0,0,0,0,0,0,0,839640,2667042,0,1502,520,770,1350,35222,3466770,548,0,0,0,1533878,1046790,313266,198958,121780,80236,85064,126702,2,0,3828114,462,2830,1744,60,1295078,47438,354312,679184,360100,305620,314440,na,na,na,na,na,50520,31991.62,3828114,3828114,3829284,14079,516,17700,195780,3506718,1209600,158878,2,206,0,2176994.88,0,1326366.72,4,356,0,0,85088,1418736,1731008,255650,11610,3664,922,0,0,196,3828114,na,4282,338,6050,1020032,135058,1025098,1287912,27774,132,0,628,430,2244498,618816,0,12042,0,0,2261190,11246,1190,0,0,0,0,0,0,0,0,26196,2986,1422,0,0,101856,18892,5348480,542254,0,0,0,0,30991610,916.86,874,1381136,733280,296674,112864,201704,510272,172964,97326,464,0,0,0
neg,124656,2,278,170,0,0,0,0,0,194792,3897674,2778378,707246,66264,3186,0,3423036,0,0,0,231038,322998,6815316,6243968,3042264,630724,4,0,0,0,234,1552,0,0,0,0,0,214966,2338100,4351814,742660,0,35368,26298,30926,42184,75584,6755470,575266,104470,1974,0,3584232,1537928,613600,408354,330820,252934,222688,197348,111212,388424,10089184,1576,90,1390,0,3423036,99934,2516812,524078,344820,378660,375140,328660,332740,411100,353360,390840,118580,124655.35,10089184,10089184,10040436,39591,48,33410,403460,7651196,1209600,186304,0,274,0,6947319.36,18.24,679423.68,1130,3502,0,7532,941124,1635758,2844420,1769994,403710,39506,5028,468,34,46,10089184,0,12078,1440,439424,277146,773016,5724722,409310,10370,34,0,220,2436,6951406,2533160,0,38432,0,0,7014492,5004,444,0,0,30,258,0,0,0,0,50700,21260,5470,18515482,3082934,266786,41382,17980,3396,9533806,18168,0,0,84655380,3374.28,3164,714730,1121358,1205696,866148,697610,700400,1900386,437532,3680,0,0,0
neg,35492,na,506,484,0,0,0,0,0,0,2524,53804,1840678,718540,45210,1096,1110452,0,0,0,0,0,2253670,1826652,542866,379888,0,0,0,0,772,200,0,0,0,0,0,41904,246620,1747154,626174,0,3232,3044,2172,63744,1706346,883126,188,0,0,0,941880,566832,217220,159240,123316,100094,121204,361784,70282,0,2797080,64,758,102,6,1110452,34550,212894,325346,217760,246340,na,na,na,na,na,na,71500,35492.32,2797080,2797080,2796928,20144,112,33948,371080,2661852,1209600,100644,2,62,0,2085255.36,0,574342.08,0,0,0,0,0,7456,537608,1656582,431154,23918,4970,164,4,10,2797080,na,4752,512,102486,205608,217762,1708930,415160,6490,152,0,684,508,2100538,3602,0,28,0,0,2102114,2024,298,0,0,0,0,0,0,0,0,21640,42340,6982,0,0,69062,18972,9300,998,0,0,0,0,5492360,1240.08,1314,588800,557860,289698,137930,259530,208764,198634,150414,257770,12452,0,0
neg,39166,na,962,812,0,0,0,0,0,0,99286,2207478,1625194,233988,6928,0,1756258,0,0,0,808,1174,4253432,3764610,1612322,373742,0,0,0,0,2734,672,0,0,0,0,0,188,4049374,123312,0,0,4702,1880,2590,9854,1883990,2247098,22704,56,0,0,2195184,905492,372196,228008,195024,220834,56136,0,0,0,5867462,0,294,1286,12,1756258,60566,1232178,379008,301720,365220,364540,260220,na,na,na,na,310920,39166.91,5867462,5867462,5840906,12445,970,95408,1017880,4172874,1209600,217824,0,546,0,2998909.44,0,1168456.32,0,0,0,0,1426,628096,1935650,1321234,252890,26324,6942,312,594,656,5867462,na,8260,994,7012,777674,322574,1896708,1121486,38120,46,0,1368,1432,2985248,72214,46,76220,0,0,3062552,4252,582,0,0,0,0,0,0,0,0,28254,21402,4818,0,0,186912,40960,25180,4692,0,0,0,0,0,2197.86,2444,1256816,1194094,552838,220776,461824,267388,126150,52418,40552,18,0,0
neg,6,0,4,4,0,0,0,0,0,624,3458,984,1752,0,0,0,964,0,0,0,1272,2490,10490,10382,8286,566,0,0,0,0,68,56,0,0,0,0,0,0,0,958,5860,0,80,478,430,46,16,1824,3470,474,0,0,5740,246,76,20,30,156,396,48,14,92,20078,0,6,0,0,964,104,5638,2644,na,na,na,na,na,na,na,na,8180,6.94,20078,20078,21488,25,26,1974,19920,6848,1209600,270,2,4,0,1946.88,0,3911.04,0,10,0,452,3600,520,1418,298,530,0,0,0,0,0,20078,0,1020,14,10,4,2,2322,2922,476,48,0,4,72,1958,88,0,0,0,0,2098,56,52,0,0,0,0,0,0,0,0,174,0,0,0,0,42,12,6540,646,0,8,0,0,0,0.62,34,5280,1408,98,30,2,0,0,0,0,0,0,0
neg,38660,na,0,na,0,0,0,0,0,0,6644,718554,1622714,313912,20566,0,1099738,0,0,0,0,0,2325382,1969390,569176,296758,0,0,0,0,0,0,0,0,0,0,0,359152,2117836,158562,46840,0,3318,1676,1584,117050,2070186,488524,52,0,0,0,1023704,668286,236684,182632,154422,128418,172958,115144,142,0,2895154,262,496,222,0,1099738,34312,289844,277196,235820,252880,na,na,na,na,na,na,74860,38660.62,2890546,2895154,2882230,14945,16222,42642,465140,2682390,1209600,0,na,na,na,2302560,0,379084.8,0,0,0,0,0,82894,1399070,926680,255986,15182,2540,38,na,8,2895154,na,4094,530,76402,225350,193748,1737380,419054,25500,332,0,na,na,na,na,na,na,na,na,na,2086,92,0,0,0,0,0,0,0,0,17938,0,0,0,0,0,0,0,0,0,46504,0,0,0,1057.3,1178,402586,467552,340170,223484,527944,415270,204676,73632,27076,0,0,0
neg,40780,na,0,na,0,0,0,0,0,0,208880,2981004,3807888,1482408,199864,2140,3754792,0,0,0,1586,3780,7176254,6029558,1902336,959712,0,0,2366,0,0,0,0,0,0,0,0,0,460682,8219036,2466,0,8838,3930,6830,10078,1709156,6921272,22044,32,4,0,5665776,1029802,446488,301044,230082,195114,200270,280850,266786,65972,9082708,0,4920,452,308,3754792,135632,595494,1304170,239560,263140,271720,275420,234780,229660,238400,1310700,129220,40779.64,9082708,9082708,8956950,32807,612982,47250,589200,8682184,1209600,0,na,na,na,4913928.96,0,3750827.52,na,na,0,0,9750,1007160,3743244,3033798,808060,71908,8262,2,na,2646,9082708,na,11016,1764,1072866,1967846,1341428,3604920,671664,10674,6,0,na,na,na,na,na,na,na,na,na,18672,798,0,0,0,0,0,0,0,0,80652,19122,4214,0,0,238468,36644,13090220,2666550,0,0,0,0,779640,na,na,3838820,3519658,658286,254420,303280,76846,17402,6424,7042,6,0,0
neg,48930,na,432,394,0,0,0,0,0,0,336,194604,2136542,932604,34502,450,1364338,0,0,0,0,0,2827010,2308914,628764,438390,0,0,0,0,580,286,0,0,0,0,0,18282,1160364,1900016,220376,0,2632,1720,2304,81120,2414248,771936,25078,0,0,0,1096154,754920,286526,222636,223990,347300,367512,0,0,0,3456468,0,62,4968,10,1364338,39320,266068,360316,199260,226540,na,na,na,na,na,na,195660,48930.23,3456468,3456468,3449000,22015,4696,98084,1029340,3299038,1209600,105032,2,52,0,2845178.88,0,451501.44,0,0,0,0,0,16508,573704,1452904,1116766,126894,10636,1626,8,14,3456468,na,5138,678,45022,247752,150398,1989108,836966,23838,138,0,644,932,2801204,577456,0,230,0,54,2868086,2920,396,0,0,0,0,0,0,0,0,24860,35274,5942,0,0,90712,15138,197040,33506,0,0,0,0,648070,1324.14,1512,475722,707960,424226,187970,368414,361966,253794,203368,281692,33926,0,0
neg,50874,0,1544,1414,0,0,0,0,0,0,148624,1914042,1410812,438664,71388,3344,1662558,0,0,0,3950,7146,3429584,2978246,703388,401062,0,0,0,0,582,804,0,0,0,0,0,0,32268,2468204,1486402,0,2590,2404,2484,2260,44262,1254146,2678728,0,0,0,2335434,451034,239322,172980,151536,113722,94062,74702,36388,317694,4137492,2966,2630,9106,2,1662558,45154,245590,455132,176480,175700,250920,na,na,na,na,na,94000,50873.05,4137492,4137492,4106692,18509,232,46272,501940,3988628,1209600,116924,12,84,0,2846964.48,190392,947165.76,2,518,0,0,12166,146912,719130,1309468,887526,540434,359460,11778,94,104,4137492,0,4790,632,724678,409156,265746,2329018,241584,11252,18,0,914,1512,2868848,1142804,0,64,0,0,2877634,5604,4254,0,0,1630,190880,0,0,0,0,22688,18092,3346,8115686,945118,94968,12884,13169260,1318060,4076792,38874,0,0,1807250,1498.46,1390,1164878,573908,403844,190104,290460,255648,446380,659960,1692,0,0,0
neg,38,na,32,30,0,0,0,0,0,0,128,3522,12596,1014,0,0,6012,0,0,0,0,0,24162,18732,12012,1838,0,0,0,0,118,34,0,0,0,0,0,0,16332,0,928,0,1062,48,44,36,2138,13924,8,0,0,0,15054,1294,284,276,76,10,246,20,0,0,36208,2,14,6,0,6012,440,6568,5400,na,na,na,na,na,na,na,na,11720,38.73,36208,36208,40232,38,0,3364,35840,17260,1209600,1076,2,4,0,8520.96,0,7706.88,0,0,0,0,0,1410,12756,2856,238,0,0,0,6,14,36208,na,1166,42,26,428,1538,5732,6654,1652,22,0,48,92,9342,30,0,0,0,24,9912,110,72,0,0,0,0,0,0,0,0,332,0,0,0,0,426,100,26980,2704,0,0,0,0,0,156.42,90,9700,6810,606,50,62,32,0,0,0,0,0,0
neg,70364,na,274,260,0,0,0,0,0,0,53970,1247252,2456144,393118,1200,0,1987346,0,0,0,0,0,3797660,3375050,675796,341974,0,0,0,0,272,70,0,0,0,0,0,44240,1715000,2139334,253110,0,4224,2238,5750,81832,2702666,1354506,468,0,0,0,1252480,1175270,405616,384922,344294,271730,245770,71602,0,0,4474272,36,58,252,8,1987346,46054,413614,258848,155160,193800,232420,na,na,na,na,na,85120,70363.08,4474272,4474272,4480866,24757,3396,78382,835840,4151684,1209600,101956,0,52,0,3884774.4,0,263886.72,0,0,0,0,1254,303204,1953062,1550372,311966,24700,6934,192,76,86,4474272,na,5808,908,25156,201882,89070,2187962,1603428,37188,282,0,512,204,1690066,64246,164,408,0,0,3914606,2326,200,0,0,0,0,0,0,0,0,23804,44302,8176,0,0,96204,13348,7100260,783406,0,0,0,0,707330,1688.72,1826,295824,682682,533090,288414,709286,746622,389896,186410,288768,30692,0,0
neg,31976,na,0,na,0,0,0,0,0,0,45122,1291596,1134640,140920,0,0,1262366,0,0,0,424,958,2016786,1562812,811298,372698,0,0,0,0,0,0,0,0,0,0,0,0,909056,1173798,529424,0,3994,3144,8466,15040,465138,2116354,128,12,2,0,1211714,559502,243494,149880,112810,92552,90812,118366,32062,1086,2829166,210,220,544,1760,1262366,48042,272504,529106,342360,351840,1310700,1310700,1310700,1310700,1310700,1310700,107440,31976.88,2829166,2829166,2762932,13047,60104,33608,401840,2612278,1209600,0,na,na,na,2043389.76,0,564196.8,na,na,0,0,1144,521434,1384518,607456,85162,11184,1380,0,na,0,2829166,na,3338,646,251294,210208,347042,1664696,131648,3406,0,0,na,na,na,na,na,na,na,na,na,2154,204,0,0,0,0,0,0,0,0,31974,30558,7596,0,0,100938,16486,3123780,437246,0,0,0,0,30977090,na,na,590254,481776,267018,207578,867720,185986,6560,3312,2074,0,0,0
neg,46786,na,0,na,0,0,0,0,0,0,310,31812,1732242,1389438,2846,0,1344828,0,0,0,0,0,2827860,2521196,567086,252640,0,0,0,0,0,0,0,0,0,0,0,58684,368832,1136650,1592482,0,2712,1930,2020,14374,2387416,748196,0,0,0,0,1459410,1093222,412268,124780,47082,19794,92,0,0,0,3395476,0,24,52,296,1344828,40602,327856,237306,157680,285660,na,na,na,na,na,na,118120,46786.3,3395476,3395476,3406032,12151,32354,93348,969240,3156648,1209600,0,na,na,na,2805775.68,0,348320.64,0,0,0,0,0,482,377808,2243516,510520,19814,4330,178,na,0,3395476,na,4122,584,14642,295366,167686,2403032,260168,10938,110,0,na,na,na,na,na,na,na,na,na,2488,102,0,0,0,0,0,0,0,0,18286,29418,6034,0,0,97872,13986,18337980,1884042,0,0,0,0,6786300,1097.64,1248,369486,418246,464116,397700,1265312,215924,24084,894,886,0,0,0
neg,39452,0,na,na,na,na,0,0,0,41948,1599524,586620,10942,364,388,0,1085248,0,36,na,66510,95508,2001248,1937796,360966,104686,na,0,0,0,na,na,0,0,0,0,0,0,76138,1181672,981976,0,5026,1406,1594,1936,48480,2082928,98376,40,0,0,615620,754652,307454,168402,118208,96966,45998,37956,25588,68942,2429098,na,na,na,na,1085248,22074,182636,175342,179380,174380,0,0,0,0,0,0,1120,39451.13,2429098,2429098,na,12091,na,na,4540,na,1209600,na,na,na,na,1952927.04,0,285965.76,22,102,0,0,232854,422134,281906,481662,430450,182548,184012,24220,na,na,2429098,450,4036,366,121408,88832,70998,1586670,334648,32396,428,4,204,220,1743826,732276,146,8038,0,0,1786050,na,na,na,na,na,na,na,na,na,na,10332,na,na,na,na,na,na,na,na,na,na,na,na,na,na,862,292892,288466,133396,49578,105008,165564,512410,692184,288,0,na,na
neg,276,0,4,4,0,0,0,0,0,1102,8234,23536,7094,0,0,0,15872,0,0,0,1230,2142,34930,25122,48780,2534,0,0,0,0,2,64,0,0,0,0,0,0,0,4772,35194,0,736,398,424,748,2568,17236,17856,0,0,0,29652,5324,2162,1166,530,298,420,136,142,136,85038,2,2,2,0,15872,754,32592,14360,na,na,na,na,na,na,na,na,47000,275.83,85038,85038,83050,121,0,7844,83780,40148,1209600,1650,0,2,0,20152.32,0,18937.92,12,150,0,0,6988,13340,16146,2580,824,84,4,0,2,6,85038,0,1312,76,470,2290,946,13274,19820,1770,8,0,2,254,22330,464,0,0,0,0,22436,258,150,0,0,0,0,0,0,0,0,1020,40,8,0,0,960,232,980,94,0,0,0,0,0,244.52,176,20384,7408,3490,1918,2356,1802,1106,1502,0,0,0,0
neg,29690,na,0,na,0,0,0,0,0,0,454,232378,1323336,161160,2092,0,902734,0,0,0,0,0,1623830,1513866,203626,82152,0,0,0,0,0,0,0,0,0,0,0,9824,831780,135586,742230,0,4044,1570,5694,6966,929042,772102,2,0,0,0,635624,297050,182918,124038,93040,85108,130800,156090,14430,322,1827678,18,28,912,8,902734,16696,132964,70116,149300,1310700,1310700,1310700,1310700,1310700,1310700,1310700,51540,29689.39,1827678,1827678,1812158,11460,58766,59972,615040,1719420,1209600,0,na,na,na,1599324.48,0,116500.8,na,na,0,0,0,41858,935276,692810,42642,5658,1170,6,na,0,1827678,na,2468,226,61756,58822,63684,1389488,135818,7124,34,0,na,na,na,na,na,na,na,na,na,874,52,0,0,0,0,0,0,0,0,8130,30312,6690,0,0,57706,7084,2000040,259984,0,0,0,0,28689430,na,na,128472,217164,167090,105322,321030,598388,137508,43044,1376,26,0,0
neg,324,0,4,na,0,0,0,0,0,654,7996,51488,17146,10312,200,0,32978,0,0,0,1348,6382,95550,83754,46836,3092,2,0,0,0,4,2,0,0,0,0,0,0,0,5790,82006,0,926,214,274,220,182,548,81898,2244,1290,0,64866,11310,3170,5156,1894,570,774,56,0,0,143888,8,22,54,0,32978,1064,188,46596,na,na,na,na,na,na,na,na,45800,324.05,143888,143888,140092,0,0,13748,142580,88332,1209600,1456,na,na,na,0,0,0,0,120,0,218,6344,31242,21228,13644,10384,4724,12,0,na,10,143888,0,892,132,138,13706,8192,31066,28312,5358,0,0,na,na,na,na,na,na,na,na,na,434,136,119600,45462,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,63748,8,0,0,0,807.6,272,59078,14942,5402,712,2152,4520,576,414,0,0,0,0
neg,5690,na,na,na,na,na,0,0,3550,66580,372738,478230,187068,65180,500,0,403066,0,0,na,15962,27232,966960,877310,220020,94590,na,0,0,0,na,na,0,0,0,0,0,0,5142,972052,198032,0,10804,5600,13014,15248,539970,590590,0,0,0,0,572912,394672,66658,38260,26010,18790,18922,24750,8894,5358,1203462,na,na,na,na,403066,15580,53372,164654,0,0,0,0,0,0,0,0,212520,5690.59,1203462,1203462,na,3298,na,na,1198500,na,1209600,na,na,na,na,372243.84,111476.16,633654.72,na,na,0,31432,122886,370382,363018,226540,52984,5860,1926,198,na,na,1203462,na,3496,372,109878,237214,145904,411044,228724,38594,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8034,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,789124,144982,68674,24146,35340,29008,25528,23030,30752,3262,na,na
neg,38238,na,968,926,0,0,0,0,0,0,13652,666868,2950386,1842698,393022,12962,2353578,11836,0,0,0,0,4440098,3209656,2157130,1051176,0,0,8150,0,1848,562,0,0,0,0,0,10580,2778346,451702,2638960,0,6334,3750,9770,191422,3475256,2192826,230,0,0,0,3766836,1045198,255454,159046,115364,95904,193568,247650,568,0,6598854,174,126,3888,24,2353578,101116,790556,1354600,397540,385020,397320,392340,349640,na,na,na,217860,38238.08,6598854,6598854,6541754,21496,73224,42264,533140,5879588,1209600,195068,0,288,0,3353886.72,0,2520155.52,0,0,0,0,0,121944,1512250,2837394,1305504,95292,7116,88,96,120,6598854,na,11180,1174,127436,1765888,655858,1987752,1277788,52342,170,0,1254,1378,3093452,185992,0,1440,0,24,3431874,10184,788,0,0,0,0,0,0,0,0,54796,21582,5028,0,0,123008,42012,1031640,290454,3317170,14862,0,0,0,2983.34,3128,2633360,1705172,482430,176116,318216,233470,207990,92628,30108,98,0,0
neg,642,na,112,na,0,0,0,0,0,0,1820,60274,64750,10082,0,0,55690,0,0,0,0,0,136006,115652,38480,8920,0,0,0,0,208,106,0,0,0,0,0,0,133114,2192,1616,0,2124,138,8416,796,8630,113796,3014,6,2,0,109720,16466,6070,2222,934,756,642,112,0,0,174660,0,20,80,0,55690,2394,18796,19556,na,na,na,na,na,na,na,na,37240,641.05,174660,174660,179858,204,3154,16542,173080,136918,1209600,0,na,na,na,59409.6,0,75000,4,80,0,0,0,29154,61200,43982,2254,250,82,0,na,0,174660,na,590,54,112,23856,17574,35448,54058,5230,0,0,na,na,na,na,na,na,na,na,na,426,92,0,0,0,0,0,0,0,0,1646,0,4,0,0,2388,482,179300,20744,0,0,0,0,0,300.26,308,79694,31772,5762,1206,3290,8082,2958,2926,958,276,0,0
neg,1942,0,126,66,0,0,0,1280,32380,30174,81802,8104,3698,0,0,0,40390,0,0,0,39432,52172,97040,119296,37036,6492,0,0,0,0,246,310,0,0,0,0,0,0,0,3512,153926,0,4458,258,360,606,2078,93688,6130,49860,0,0,99330,43044,7468,2498,3538,656,234,516,136,18,173642,56,6,32,0,40390,1298,12330,24624,na,na,na,na,na,na,na,na,36400,1941.67,173642,173642,179452,631,0,16830,172760,157600,1209600,3304,0,12,0,103553.28,0,50197.44,14,94,30416,35584,80390,3762,4308,2878,100,0,0,0,2,30,173642,0,3952,36,1084,4508,61188,85814,856,0,0,0,88,630,102010,35726,0,260,0,0,105920,262,252,0,0,0,0,0,0,0,0,1460,438,88,63482,12278,3012,494,500,50,55108,86,0,0,941710,352.42,184,55370,18102,8696,4264,9024,19798,20892,20828,464,0,0,0
neg,12,0,2,2,0,0,0,0,0,0,1882,2378,1044,0,0,0,1700,0,108,0,258,550,9250,7354,10618,386,0,0,0,0,10,32,0,0,0,0,0,0,0,1104,4200,0,38,2,6,370,666,294,3928,0,0,0,3922,334,86,44,146,166,442,54,12,98,20148,0,4,0,0,1700,130,9132,1478,na,na,na,na,na,na,na,na,10440,12.32,20148,20148,20816,25,110,1908,19980,5330,1209600,300,2,2,0,2144.64,0,2141.76,0,6,0,0,1650,1346,1096,1160,52,0,0,0,2,2,20148,0,1092,6,14,6,0,586,2322,1184,94,0,2,46,2278,150,0,0,0,0,2362,26,50,0,0,0,0,0,0,0,0,152,0,0,0,0,38,10,5680,1000,0,4,0,0,0,0.56,536,3302,1786,42,12,20,42,66,34,0,0,0,0
neg,572,0,2130706434,56,0,0,0,0,0,0,5196,46352,49634,8570,820,0,34088,0,126,0,0,0,113254,98560,38770,6114,0,0,0,0,14,74,0,0,0,0,0,0,0,79154,31418,0,934,248,412,1172,436,74200,33170,0,0,0,95658,7728,3262,1300,1080,432,554,142,132,284,152140,6,14,170,0,34088,996,24832,12880,na,na,na,na,na,na,na,na,37340,571.42,152140,152140,151032,238,2,14610,150760,110910,1209600,1386,2,14,0,31959.36,55266.24,22476.48,26,150,0,0,0,21694,48094,30482,7422,2468,412,0,0,16,152140,0,1538,138,8264,25022,11078,28044,34300,2076,112,0,54,108,33026,14124,0,164,0,0,33300,158,110,0,0,50,57692,0,0,0,0,1094,192,48,22456,4356,580,108,99500,9934,108240,72,0,0,0,8.46,334,80020,6784,1500,876,2448,1516,10358,6576,314,180,0,0
